56,18,55,10,41
53,5,56,14,32
4,49,39,50,23
21,55,33,45,44
9,24,43,34,36
58,11,3,48,47
40,44,55,24,4
41,15,6,13,32
15,41,29,27,3
11,55,47,2,27
43,32,9,45,17
40,18,17,8,44
7,12,42,49,13
8,49,2,40,50
50,4,31,42,23
43,12,20,51,55
56,38,46,8,18
17,58,39,19,41
53,37,14,44,45
50,16,18,36,27
41,43,20,19,38
22,38,21,12,41
59,12,46,19,15
18,39,57,36,41
30,24,57,59,45
11,29,1,51,18
55,50,24,11,15
31,9,23,1,11
54,18,8,19,32
28,48,54,24,50
40,42,38,1,4
38,1,48,27,7
40,51,59,41,38
55,20,40,47,41
49,19,13,28,21
57,59,54,25,30
46,41,36,18,11
35,9,50,12,58
31,28,48,18,52
23,2,47,28,17
49,53,13,9,47
2,54,12,58,25
19,35,57,47,13
15,52,25,53,54
54,3,5,27,18
32,53,22,4,19
16,50,42,59,41
43,22,6,20,32
47,52,55,48,12
27,12,3,4,44
41,51,30,50,53
27,43,12,23,1
46,7,43,54,20
35,3,37,27,45
43,10,12,23,47
38,24,5,10,43
26,35,16,52,58
8,3,23,30,58
39,21,1,18,55
11,40,16,51,56
12,39,14,46,34
43,39,2,33,40
58,59,35,5,57
56,4,35,51,36
22,25,39,13,51
16,9,17,28,30
30,35,57,4,59
55,20,37,45,39
47,6,2,34,35
18,5,33,43,45
39,20,14,40,3
33,43,4,19,59
46,52,24,56,2
59,28,51,13,49
31,15,13,54,10
52,51,16,14,30
16,27,45,41,21
5,25,40,23,28
50,35,21,47,46
3,24,38,21,39
47,5,29,45,19
41,30,10,36,38
50,34,29,6,44
44,12,43,24,45
28,19,29,47,4
41,54,59,33,5
8,13,59,17,34
23,56,43,45,15
38,51,17,28,39
37,52,10,1,57
12,11,32,56,52
23,50,28,59,56
17,39,16,7,51
54,11,6,42,53
26,1,11,4,23
47,30,29,49,45
45,35,47,46,12
5,41,20,14,17
1,8,59,46,41
11,55,58,14,49
32,43,53,55,56
15,37,35,1,47
50,58,16,29,11
14,5,58,54,36
33,24,49,45,1
13,30,5,20,17
44,42,16,47,23
15,16,19,14,24
22,39,49,46,20
8,42,51,20,6
29,43,25,4,34
57,40,58,31,39
7,33,50,38,8
12,59,44,20,9
56,7,1,11,55
35,24,58,53,10
21,43,28,3,7
46,13,8,51,35
59,7,53,26,4
49,59,13,41,14
10,56,9,24,52
17,45,10,29,9
59,48,19,33,30
56,45,57,22,18
14,57,33,10,7
14,16,27,15,8
17,11,29,56,57
44,1,53,3,41
58,34,6,46,40
20,7,15,41,44
35,19,14,39,56
5,3,29,59,39
5,36,49,55,22
4,46,16,37,32
5,2,57,23,20
9,54,38,56,31
14,3,46,38,35
6,50,5,36,13
58,3,56,48,16
55,30,53,48,19
7,15,3,11,28
51,13,46,39,4
56,27,46,6,51
55,41,26,14,59
47,31,22,29,55
7,20,6,1,49
49,54,28,25,56
8,44,21,11,49
42,4,26,51,19
34,44,20,48,6
48,56,24,36,33
43,26,3,20,48
50,1,8,39,5
40,42,18,16,2
41,26,42,13,39
57,14,29,18,28
55,23,17,59,36
36,59,26,15,34
35,18,43,29,26
5,2,26,25,49
42,23,10,7,1
4,28,31,44,21
18,50,23,3,21
34,56,36,32,22
45,31,1,48,27
54,4,7,9,30
32,45,34,52,58
55,32,50,54,42
44,10,58,8,30
15,59,27,58,3
24,30,8,18,39
22,32,37,44,50
5,23,16,22,29
46,10,3,19,36
27,19,38,13,17
23,40,53,26,7
36,25,44,8,10
40,23,44,55,15
23,20,5,30,8
18,44,35,39,1
54,43,13,11,23
55,52,46,50,36
20,18,53,28,35
30,49,54,26,51
11,20,13,27,59
47,21,23,14,10
51,21,32,28,9
29,8,28,34,38
24,43,11,12,45
22,49,41,26,3
47,16,14,32,52
41,33,16,40,11
36,38,5,27,41
58,36,16,6,5
12,43,27,25,23
58,16,15,46,50
25,3,32,17,19
41,31,39,2,5
48,20,14,34,3
56,13,8,41,3
45,10,6,23,41
46,52,37,10,40
38,9,32,28,5
44,53,7,21,3
43,17,14,13,54
29,53,52,17,31
43,48,7,37,52
23,46,11,26,55
35,8,12,1,6
39,29,4,8,7
40,1,52,36,53
10,57,31,12,56
58,18,48,13,36
6,39,8,30,48
9,59,31,56,19
55,54,48,23,3
31,22,55,26,54
26,36,40,7,12
21,57,26,22,30
6,23,19,43,13
2,34,11,41,26
22,10,13,14,52
31,35,41,9,57
27,21,19,6,2
49,14,9,17,57
33,53,59,22,28
4,36,26,33,55
2,26,11,32,22
22,16,42,23,55
48,55,28,40,36
57,47,46,52,7
33,57,19,23,13
1,46,39,33,18
28,8,56,53,30
40,6,51,29,3
52,2,36,35,13
55,45,31,30,59
8,37,2,35,22
22,1,42,38,34
14,27,58,25,38
44,29,54,40,9
58,53,40,23,9
8,24,59,39,49
24,36,21,45,42
58,5,25,59,30
37,58,14,4,12
17,43,11,4,51
18,54,56,21,46
30,48,42,46,40
45,17,59,12,25
32,19,7,9,6
40,25,7,56,2
2,45,26,9,47
2,22,19,45,26
19,33,42,52,11
1,25,44,17,37
7,10,35,32,22
58,54,45,17,12
49,7,17,53,2
47,53,14,52,54
6,51,42,4,25
11,39,40,17,12
9,38,3,33,19
10,58,26,57,8
3,42,26,34,28
33,9,56,54,57
47,34,23,31,3
56,6,4,34,49
54,2,49,36,40
27,40,13,23,24
49,1,5,10,15
37,56,3,49,9
31,5,55,50,56
29,37,59,10,44
32,4,45,23,18
12,52,55,43,5
57,25,18,55,50
26,5,45,44,57
9,6,11,44,31
45,13,48,32,20
10,18,19,1,13
33,41,25,14,32
39,7,40,24,37
36,51,45,25,40
38,56,28,39,23
56,51,35,44,8
52,48,15,24,40
19,58,37,20,41
39,28,58,47,10
54,15,48,33,10
29,8,9,7,24
38,14,13,19,31
55,2,7,1,9
57,8,55,12,18
47,23,11,28,32
12,15,38,5,27
8,57,17,59,32
54,37,34,25,24
52,49,36,57,44
9,23,2,14,21
17,49,54,35,1
13,2,54,14,3
42,11,12,38,17
3,8,25,47,30
26,3,9,7,54
14,24,32,41,10
28,54,14,15,37
34,5,51,2,58
34,23,43,19,2
55,13,28,58,31
33,41,59,44,28
3,12,27,38,2
19,22,13,53,8
26,11,21,34,33
49,14,48,9,44
26,45,14,55,54
42,34,59,39,44
35,6,51,5,29
29,48,36,19,25
30,3,22,7,33
9,2,19,50,11
15,5,46,49,16
48,31,17,49,29
41,47,55,31,4
55,7,52,33,39
32,23,47,39,49
20,34,58,4,39
55,15,49,16,28
24,2,28,32,59
34,15,48,27,31
22,7,1,10,49
58,30,35,28,59
14,25,33,18,49
33,54,42,9,45
6,52,59,29,9
41,6,54,5,37
50,53,10,20,25
56,8,12,43,34
58,18,53,8,45
34,58,24,36,57
9,55,42,25,57
23,7,2,3,51
5,32,26,18,15
10,53,17,25,45
22,12,4,31,10
38,39,28,24,30
49,13,30,53,42
12,46,44,47,26
49,1,8,24,28
34,12,31,51,3
37,8,40,52,39
7,8,17,59,48
21,40,8,38,4
52,28,36,32,35
24,17,45,46,26
5,52,28,59,31
43,2,51,45,16
29,43,31,50,9
14,39,2,40,43
37,6,1,53,16
36,18,25,50,48
23,22,30,39,37
7,14,24,41,21
54,11,52,35,2
20,1,45,18,4
13,33,18,24,25
46,50,16,31,5
37,39,38,19,10
5,7,28,27,19
36,20,54,27,26
40,42,30,29,50
54,57,51,6,10
48,28,59,25,57
1,38,25,13,3
19,2,11,21,42
9,33,19,38,54
55,37,39,52,51
35,16,33,51,13
38,6,36,48,51
54,53,23,57,49
46,17,22,16,54
13,30,24,42,48
54,30,32,46,25
43,22,49,15,12
48,34,55,44,54
5,13,43,55,28
47,31,48,38,22
19,15,56,31,14
46,11,12,47,50
36,14,10,11,7
40,27,17,53,37
4,43,46,55,18
47,49,59,15,14
19,8,29,2,28
10,4,53,2,41
15,27,23,36,16
57,12,28,15,11
19,16,20,33,29
49,24,12,36,35
16,5,50,11,26
51,52,36,24,56
34,58,5,21,10
25,11,54,13,39
44,45,1,24,51
29,1,49,9,32
18,51,14,34,10
39,17,21,32,19
25,28,11,17,46
8,35,15,12,50
50,42,36,38,34
24,44,31,11,40
46,47,8,14,39
30,47,33,25,14
30,38,16,11,42
54,23,19,7,50
38,2,12,4,6
44,39,30,33,2
41,33,39,54,40
1,19,45,58,46
58,1,32,42,12
1,21,29,16,40
31,22,13,23,29
25,10,14,39,53
45,21,35,33,38
26,1,38,34,51
2,31,6,11,30
24,41,39,23,27
58,4,17,35,15
31,29,1,47,25
48,24,38,52,29
12,1,44,28,35
31,9,43,17,15
8,15,59,34,53
57,25,8,56,9
6,40,37,13,8
18,43,13,8,27
49,32,31,53,48
41,29,52,54,48
22,20,21,54,41
20,16,10,57,9
5,10,3,22,32
35,18,46,49,28
24,41,31,26,7
24,18,6,3,14
30,27,25,15,4
46,39,52,11,54
45,34,13,50,16
39,6,37,45,55
31,12,57,44,43
27,44,41,29,34
4,52,22,27,28
13,7,49,24,57
42,14,9,16,11
34,48,54,52,9
29,38,8,13,52
3,17,13,52,42
6,43,48,50,8
12,14,21,4,55
22,56,2,45,32
25,18,29,21,28
17,46,22,30,56
29,10,18,16,45
50,44,45,51,47
35,3,16,2,13
7,5,39,24,31
12,43,17,6,48
8,29,51,58,41
23,57,42,31,50
40,59,21,39,55
33,6,46,44,26
52,40,48,18,30
27,68,12,43,29
20,15,31,40,29
57,62,69,49,48
57,32,30,42,56
20,31,56,64,60
56,62,54,63,4
9,47,20,25,68
12,2,17,20,65
50,53,7,16,25
26,4,32,55,64
66,37,22,14,45
40,17,46,69,41
37,57,47,50,52
53,16,69,58,29
47,2,66,67,6
14,18,19,64,32
47,33,68,27,13
16,46,10,56,7
62,2,30,19,14
9,42,10,55,32
30,68,59,41,28
67,16,63,38,55
65,40,44,59,27
12,61,54,38,36
42,15,6,5,29
47,2,63,62,11
32,16,19,57,34
8,27,34,4,19
61,52,51,64,3
44,5,39,69,47
32,22,40,69,34
40,52,3,67,12
16,5,12,31,43
26,60,67,31,28
13,4,36,31,52
2,62,40,50,3
7,15,36,18,19
29,27,7,40,17
54,12,11,16,15
67,21,65,31,64
22,11,53,21,10
62,52,13,12,44
3,34,27,59,69
32,34,14,23,68
28,11,50,57,62
46,50,12,13,10
11,60,23,54,43
22,15,49,5,8
23,42,68,52,11
55,24,63,53,44
9,61,28,40,30
65,28,49,60,4
14,23,41,61,22
30,35,38,33,64
32,3,25,51,18
62,30,12,25,52
46,62,59,35,19
25,39,64,2,33
32,16,3,34,12
47,69,30,66,57
25,66,44,5,26
69,32,52,66,20
64,27,65,13,47
25,67,39,23,54
9,32,5,7,23
64,24,59,41,11
6,34,33,59,58
40,69,33,23,30
20,16,43,64,22
37,69,12,25,60
36,58,27,41,20
33,4,24,31,22
53,2,23,63,41
14,42,43,52,40
36,3,56,69,27
29,37,23,64,60
63,39,59,34,10
66,57,2,31,24
32,28,10,64,61
57,15,29,3,54
11,50,40,17,62
6,58,66,25,35
39,5,35,7,23
10,47,68,65,50
32,21,17,23,11
66,27,11,9,67
52,33,47,36,20
64,56,61,23,67
44,38,64,69,60
44,49,33,50,52
68,3,21,6,60
25,11,9,65,64
48,32,63,4,49
10,56,24,61,5
39,59,7,67,50
23,55,33,22,29
3,17,49,68,55
10,31,23,28,11
51,19,9,62,55
63,67,1,69,28
15,7,29,41,20
30,53,62,38,52
12,64,50,61,2
60,29,18,27,8
3,64,68,61,54
34,44,30,16,37
64,49,57,23,67
43,63,16,38,10
1,55,33,28,56
48,56,2,16,3
42,48,20,21,19
18,54,61,13,37
31,50,69,21,51
28,31,54,25,1
20,8,27,52,17
28,61,63,41,65
24,61,43,16,28
7,61,41,47,32
21,17,37,44,19
3,45,25,14,18
27,26,33,8,10
49,64,48,41,53
32,21,12,44,66
39,18,66,37,26
16,40,8,48,1
25,68,40,54,33
38,52,42,51,28
30,23,44,58,16
1,28,3,67,57
17,16,42,41,29
37,63,12,24,3
1,16,13,43,3
55,69,23,64,59
41,9,58,40,53
45,25,23,67,52
18,62,66,68,28
39,12,49,69,20
9,60,64,43,57
52,17,16,13,6
49,20,42,14,66
37,64,17,9,5
33,5,42,38,28
9,3,33,7,31
52,10,61,28,13
6,62,32,47,65
16,10,52,40,55
2,22,63,19,18
42,23,59,46,33
57,41,50,26,1
30,16,41,48,53
25,67,54,44,13
2,29,9,27,42
32,18,31,48,45
8,62,31,36,15
65,9,44,36,32
53,20,54,46,8
51,53,36,23,60
68,63,14,8,61
61,26,45,5,22
1,19,52,40,37
39,21,48,41,63
18,1,51,15,26
24,22,23,62,45
18,49,66,17,59
31,21,11,41,59
62,31,56,46,29
68,17,20,63,32
39,4,48,45,11
45,5,47,54,22
38,28,33,32,62
55,10,5,67,28
60,39,33,4,46
54,41,9,3,21
66,57,5,69,21
32,26,20,38,58
63,22,5,43,57
13,62,10,53,32
65,14,46,68,61
36,32,22,58,10
46,37,29,53,68
45,19,42,53,48
54,9,68,4,16
29,8,40,59,10
18,23,2,61,1
40,66,9,64,63
63,51,59,61,50
29,8,40,59,10
18,23,2,61,1
40,66,9,64,63
63,51,59,61,50
